,Open,High,Low,Close,Adj Close,Volume
2019-12-06,7305.9575311952,7361.246385967367,7270.052730880289,7305.9575311952,7305.9575311952,4467758
2019-12-07,7394.507190555459,7556.441108497633,7377.567777251755,7394.507190555459,7394.507190555459,6659659
2019-12-08,7205.144309474818,7291.216402872592,7123.21944939786,7205.144309474818,7205.144309474818,7033024
2019-12-09,7458.015215767302,7529.491776036878,7396.724140818206,7458.015215767302,7458.015215767302,4501939
2019-12-10,7147.473991724298,7151.1664466085995,7054.3716818953035,7147.473991724298,7147.473991724298,9696241
2019-12-11,7389.9815471332595,7406.910124320813,7379.808355105685,7389.9815471332595,7389.9815471332595,7009039
2019-12-12,7421.1698509082635,7500.896815370787,7380.309849489007,7421.1698509082635,7421.1698509082635,1143492
2019-12-13,7406.815362308262,7423.431786470251,7369.063622029883,7406.815362308262,7406.815362308262,3888899
2019-12-14,7326.093061040431,7392.322228390387,7266.4294919406875,7326.093061040431,7326.093061040431,6707013
2019-12-15,7384.575227395739,7406.543024307381,7273.744344779559,7384.575227395739,7384.575227395739,9201497
2019-12-16,7379.0169015714,7475.82840338664,7279.193521456822,7379.0169015714,7379.0169015714,1225648
2019-12-17,7541.842566270108,7566.0357206950175,7506.654284364958,7541.842566270108,7541.842566270108,3588279
2019-12-18,7559.072305128594,7573.740831855269,7511.5506665947005,7559.072305128594,7559.072305128594,5797622
2019-12-19,7581.7951427781645,7678.08857271245,7383.2936470882505,7581.7951427781645,7581.7951427781645,7355366
2019-12-20,7526.658476689808,7548.256663821966,7415.1449519588305,7526.658476689808,7526.658476689808,7242870
2019-12-21,7518.086271459997,7580.633359896884,7417.383778198542,7518.086271459997,7518.086271459997,5930952
2019-12-22,7564.367876520767,7612.64993004767,7554.141581794958,7564.367876520767,7564.367876520767,1397348
2019-12-23,7305.641019463708,7365.209435828681,7281.807556132724,7305.641019463708,7305.641019463708,7680753
2019-12-24,7108.653845032139,7184.448795515669,7013.018602177413,7108.653845032139,7108.653845032139,8381630
2019-12-25,7214.325988229116,7367.613923747429,7194.04189764404,7214.325988229116,7214.325988229116,6729908
2019-12-26,7238.979567644647,7335.354930318061,7202.398314778738,7238.979567644647,7238.979567644647,9887123
2019-12-27,7212.342535391765,7350.846017584756,7174.272953439267,7212.342535391765,7212.342535391765,6132359
2019-12-28,7215.001572182608,7303.233467069685,7077.940331552354,7215.001572182608,7215.001572182608,3058591
2019-12-29,7265.157623195534,7270.334320438998,7255.839079165387,7265.157623195534,7265.157623195534,5000366
2019-12-30,7186.728840073672,7279.689725622767,7087.311889498554,7186.728840073672,7186.728840073672,1026296
2019-12-31,7074.859539745383,7124.07897513228,7011.063500993133,7074.859539745383,7074.859539745383,7250600
2020-01-01,7102.571093172217,7167.781714894977,7046.8765364761475,7102.571093172217,7102.571093172217,8499996
2020-01-02,6963.591848999514,7049.911419833579,6901.056898265388,6963.591848999514,6963.591848999514,7791466
2020-01-03,7020.449960240011,7048.267066518765,6966.670140132672,7020.449960240011,7020.449960240011,8236444
2020-01-04,6781.391900306474,6853.842889906148,6750.111573905199,6781.391900306474,6781.391900306474,1099074
2020-01-05,6920.97405436877,6962.785104394214,6765.058808020881,6920.97405436877,6920.97405436877,1523136
2020-01-06,6986.390752647583,7147.331957399039,6962.9187032464915,6986.390752647583,6986.390752647583,3778550
2020-01-07,7022.165228011849,7126.054245816997,7003.0056331522255,7022.165228011849,7022.165228011849,6540910
2020-01-08,7160.177597158707,7250.340933489897,7090.711338243467,7160.177597158707,7160.177597158707,3017364
2020-01-09,7398.679453276332,7483.500938398633,7317.4116761540445,7398.679453276332,7398.679453276332,5277214
2020-01-10,7548.779432437697,7622.257653962383,7502.043206658705,7548.779432437697,7548.779432437697,7672592
2020-01-11,7270.85236173408,7344.0795397148495,7161.315134429822,7270.85236173408,7270.85236173408,5707575
2020-01-12,7084.7800575218635,7108.59518882671,7013.628279959849,7084.7800575218635,7084.7800575218635,7455334
2020-01-13,6996.246013545313,7012.160812314065,6913.551645264567,6996.246013545313,6996.246013545313,7964475
2020-01-14,6999.896801665847,7057.5714354661895,6930.179671974841,6999.896801665847,6999.896801665847,2031810
2020-01-15,7072.367996100553,7123.22606280178,7022.9843485804795,7072.367996100553,7072.367996100553,9543133
2020-01-16,6969.713449750261,7112.57947908486,6961.058760349297,6969.713449750261,6969.713449750261,7743485
2020-01-17,6995.747666357105,6995.795434648389,6969.110419417101,6995.747666357105,6995.747666357105,1641075
2020-01-18,6890.058298632771,6943.947511709386,6802.591401723595,6890.058298632771,6890.058298632771,4760501
2020-01-19,6805.790432367444,6859.617386814627,6794.3362582695945,6805.790432367444,6805.790432367444,7999993
2020-01-20,6614.321619677181,6665.903601700809,6574.694998473521,6614.321619677181,6614.321619677181,4143197
2020-01-21,6492.1903872820585,6562.434901060035,6413.780348097863,6492.1903872820585,6492.1903872820585,1032646
2020-01-22,6316.682511217668,6401.930955748298,6265.573425069514,6316.682511217668,6316.682511217668,2124702
2020-01-23,6193.396881012728,6219.112717563708,6140.770291964616,6193.396881012728,6193.396881012728,7805572
2020-01-24,6323.909317349041,6326.061179968291,6293.365851846822,6323.909317349041,6323.909317349041,9772990
2020-01-25,6203.831067769738,6210.740435843674,6170.908383313031,6203.831067769738,6203.831067769738,1592947
2020-01-26,6530.4481404912995,6542.143734592381,6487.122786298813,6530.4481404912995,6530.4481404912995,7819902
2020-01-27,6594.879879860872,6620.983718964877,6592.401863022646,6594.879879860872,6594.879879860872,5330919
2020-01-28,6619.259320525409,6665.121239720176,6598.429118510015,6619.259320525409,6619.259320525409,1636572
2020-01-29,6505.625465789209,6553.418233027859,6497.209267800501,6505.625465789209,6505.625465789209,3276148
2020-01-30,6596.7445414977465,6661.775500435918,6439.693264506823,6596.7445414977465,6596.7445414977465,6678444
2020-01-31,6520.797827735473,6539.3270071886145,6401.487975674913,6520.797827735473,6520.797827735473,3443413
2020-02-01,6536.709854421511,6614.80803615079,6496.445878437263,6536.709854421511,6536.709854421511,1954183
2020-02-02,6871.400451010587,6932.875241892492,6800.131563225021,6871.400451010587,6871.400451010587,6811056
2020-02-03,6858.199130244748,6952.352565205705,6795.756139062155,6858.199130244748,6858.199130244748,8312499
2020-02-04,7015.838036779665,7040.49729732021,6998.717402827517,7015.838036779665,7015.838036779665,5723391
2020-02-05,6917.1705985803665,7054.007813903814,6896.784365070253,6917.1705985803665,6917.1705985803665,1483843
2020-02-06,6912.33017142528,6915.574466821329,6864.412681992195,6912.33017142528,6912.33017142528,1749130
2020-02-07,7157.137344650928,7292.963136520922,7012.013697411175,7157.137344650928,7157.137344650928,8853296
2020-02-08,7067.391557787752,7134.382847664905,7004.771624174201,7067.391557787752,7067.391557787752,7381597
2020-02-09,7323.577230541993,7384.679523130779,7299.22052280583,7323.577230541993,7323.577230541993,1978062
2020-02-10,7427.242749729469,7483.989096287113,7375.018820409821,7427.242749729469,7427.242749729469,4439540
2020-02-11,7343.691204064981,7456.989783233614,7160.214184392248,7343.691204064981,7343.691204064981,2466478
2020-02-12,7436.575347078674,7483.630651638506,7419.619529408815,7436.575347078674,7436.575347078674,3300775
2020-02-13,7581.22483595439,7626.442379608587,7474.558711161082,7581.22483595439,7581.22483595439,9198856
2020-02-14,7675.506458530488,7724.191109735433,7644.630346284296,7675.506458530488,7675.506458530488,4162218
2020-02-15,7434.461058953219,7452.004155763237,7336.252141389404,7434.461058953219,7434.461058953219,1428410
2020-02-16,7326.343598589475,7380.865200738757,7318.43011295152,7326.343598589475,7326.343598589475,5077729
2020-02-17,7290.075467167388,7320.80649478609,7223.980104003664,7290.075467167388,7290.075467167388,1774426
2020-02-18,7279.222960859,7298.645266825931,7209.488445907148,7279.222960859,7279.222960859,3738659
2020-02-19,7369.583172532108,7394.5750709595,7320.682626289173,7369.583172532108,7369.583172532108,2086706
2020-02-20,7395.774818656503,7423.143705433205,7319.888189962426,7395.774818656503,7395.774818656503,8715613
2020-02-21,7198.256695008839,7207.163290938034,7170.800699958195,7198.256695008839,7198.256695008839,6220741
2020-02-22,7252.991929537472,7286.196533478359,7180.660338399119,7252.991929537472,7252.991929537472,1182235
2020-02-23,7341.563399194156,7378.045978869091,7254.794192410932,7341.563399194156,7341.563399194156,4029407
2020-02-24,7423.758140469136,7437.311619566608,7418.825129255342,7423.758140469136,7423.758140469136,9976061
2020-02-25,7584.227234657102,7659.307883171442,7557.069675778261,7584.227234657102,7584.227234657102,5599000
2020-02-26,7710.720336979376,7713.419675883617,7616.088684789732,7710.720336979376,7710.720336979376,7728546
2020-02-27,7781.532520484227,7844.640816428912,7687.363487394714,7781.532520484227,7781.532520484227,3688215
2020-02-28,7770.612585173459,7857.180818834425,7736.532287597187,7770.612585173459,7770.612585173459,5541759
2020-02-29,7512.478906504242,7531.910770676201,7409.555945109998,7512.478906504242,7512.478906504242,2461215
2020-03-01,7577.028862685912,7593.14821690506,7496.304995040595,7577.028862685912,7577.028862685912,2663574
2020-03-02,7608.5019746871,7668.066938269968,7588.868576536233,7608.5019746871,7608.5019746871,5286503
2020-03-03,7649.828137068785,7682.808502196239,7552.783699766087,7649.828137068785,7649.828137068785,3648766
2020-03-04,7454.489993483331,7484.908252118901,7417.857678734108,7454.489993483331,7454.489993483331,2240505
2020-03-05,7293.3154902260685,7333.486894884492,7204.102179707383,7293.3154902260685,7293.3154902260685,5529100
2020-03-06,7446.935010601842,7480.057027015239,7340.843909251039,7446.935010601842,7446.935010601842,6780105
2020-03-07,7441.043717399744,7502.480968891373,7325.614878960763,7441.043717399744,7441.043717399744,6116191
2020-03-08,7542.4652470515075,7553.730935793598,7475.919094967782,7542.4652470515075,7542.4652470515075,4477915
2020-03-09,7546.737054407847,7574.217765060235,7489.262020795285,7546.737054407847,7546.737054407847,2718671
2020-03-10,7551.22828961842,7551.770352042333,7528.120477326803,7551.22828961842,7551.22828961842,8399951
2020-03-11,7692.932194005954,7853.4435055075255,7681.7445767793,7692.932194005954,7692.932194005954,2392775
2020-03-12,7613.534251940945,7625.753184432977,7559.957019653376,7613.534251940945,7613.534251940945,3557929
2020-03-13,7628.170628492213,7796.946271385787,7499.07554431928,7628.170628492213,7628.170628492213,4576566
2020-03-14,7557.6443329006615,7584.854820292091,7546.736651489383,7557.6443329006615,7557.6443329006615,3397431
2020-03-15,7491.96897388225,7546.516284159513,7289.434976936915,7491.96897388225,7491.96897388225,9031050
2020-03-16,7445.642814749924,7473.441014960048,7420.375593061003,7445.642814749924,7445.642814749924,5184572
2020-03-17,7478.721389163481,7502.083285204731,7452.68366745975,7478.721389163481,7478.721389163481,2850827
2020-03-18,7407.112838026137,7495.46007758735,7401.562943468796,7407.112838026137,7407.112838026137,6287468
2020-03-19,7593.14338440945,7688.655117074439,7565.15358742264,7593.14338440945,7593.14338440945,1201657
2020-03-20,7457.285754039602,7511.826869422735,7397.101996585505,7457.285754039602,7457.285754039602,7943616
2020-03-21,7429.414649042833,7473.27955215263,7346.228401199446,7429.414649042833,7429.414649042833,8753759
2020-03-22,7364.0757617232075,7374.543540396175,7343.231512408527,7364.0757617232075,7364.0757617232075,4483765
2020-03-23,7577.188857041584,7602.851834755359,7551.478607579056,7577.188857041584,7577.188857041584,4161895
2020-03-24,7606.9755102892195,7685.2860888032465,7603.8309992427485,7606.9755102892195,7606.9755102892195,6954743
2020-03-25,7763.95983313249,7831.686048856136,7762.4381267739545,7763.95983313249,7763.95983313249,4135210
2020-03-26,7533.283211813443,7619.390093757678,7472.833884333758,7533.283211813443,7533.283211813443,1130775
2020-03-27,7573.518517505107,7635.633349651869,7529.673249102423,7573.518517505107,7573.518517505107,4180617
2020-03-28,7708.271223593046,7713.257596719712,7672.809913526561,7708.271223593046,7708.271223593046,1226406
2020-03-29,7720.956569726929,7726.583147185286,7602.0197706216095,7720.956569726929,7720.956569726929,4730278
2020-03-30,7885.487123762448,7891.259063062869,7786.496678479621,7885.487123762448,7885.487123762448,3701731
2020-03-31,7803.905695511698,7815.630516671632,7750.396271565186,7803.905695511698,7803.905695511698,4917563
2020-04-01,8023.87398582008,8119.495093667521,7958.05427794175,8023.87398582008,8023.87398582008,5423793
2020-04-02,8392.795362823263,8399.821639875337,8312.983791384298,8392.795362823263,8392.795362823263,5031660
2020-04-03,8331.890767073033,8425.170127576914,8273.906464609645,8331.890767073033,8331.890767073033,9278479
2020-04-04,8257.653200177696,8290.149530922834,8214.99299126121,8257.653200177696,8257.653200177696,2673820
2020-04-05,8497.684099748887,8512.86901228638,8410.731273285932,8497.684099748887,8497.684099748887,5575454
2020-04-06,8766.138201892529,8873.892868682104,8741.589040123712,8766.138201892529,8766.138201892529,3370128
2020-04-07,8674.468936727113,8726.784197832052,8442.464442003467,8674.468936727113,8674.468936727113,4291508
2020-04-08,8601.570986876708,8674.730382646563,8450.95957988137,8601.570986876708,8601.570986876708,6694696
2020-04-09,8553.09518055425,8765.655839545332,8537.914130797277,8553.09518055425,8553.09518055425,9280974
2020-04-10,8323.11091682583,8345.148459638896,8316.24919714702,8323.11091682583,8323.11091682583,8684923
2020-04-11,8170.190075934911,8274.391923440298,8140.016030426882,8170.190075934911,8170.190075934911,6067579
2020-04-12,8006.109657387723,8018.256081306,7879.658255343807,8006.109657387723,8006.109657387723,4156730
2020-04-13,7883.168227369744,7925.213833886104,7818.692437536032,7883.168227369744,7883.168227369744,4999661
2020-04-14,7877.699691325397,7943.830499114618,7846.881395361181,7877.699691325397,7877.699691325397,3129708
2020-04-15,7914.601157849533,8011.016410610897,7868.555451095222,7914.601157849533,7914.601157849533,3689403
2020-04-16,8160.033017762984,8246.314620601208,8158.709206010645,8160.033017762984,8160.033017762984,4105381
2020-04-17,7997.100979046071,8066.851453878117,7904.587813416826,7997.100979046071,7997.100979046071,1221746
2020-04-18,8154.535491377153,8180.229350700997,8122.129610057494,8154.535491377153,8154.535491377153,3103715
2020-04-19,8119.63589887724,8166.059595750315,8058.945221270261,8119.63589887724,8119.63589887724,5405299
2020-04-20,8111.60335262553,8138.583154584072,8088.85013865681,8111.60335262553,8111.60335262553,9132304
2020-04-21,8221.080713727042,8297.793925716647,8105.749954637424,8221.080713727042,8221.080713727042,3636594
2020-04-22,8036.480946560193,8054.37985324215,8027.790377201584,8036.480946560193,8036.480946560193,8011836
2020-04-23,8097.945519339934,8184.202564810767,8007.8882170751485,8097.945519339934,8097.945519339934,5896525
2020-04-24,8124.903937613597,8242.927652766039,8069.22477653684,8124.903937613597,8124.903937613597,4299248
2020-04-25,8204.92632189405,8280.109778176125,8089.892489676304,8204.92632189405,8204.92632189405,6732556
2020-04-26,8252.378470251364,8321.444334224525,8227.383233602528,8252.378470251364,8252.378470251364,9811226
2020-04-27,8657.61979050348,8669.7729293842,8541.079588293687,8657.61979050348,8657.61979050348,1262328
2020-04-28,8547.19358432649,8573.48583456653,8530.671497885296,8547.19358432649,8547.19358432649,8460529
2020-04-29,8456.422908984721,8500.782514109895,8331.979450937079,8456.422908984721,8456.422908984721,9540129
2020-04-30,8351.032112521218,8463.954992459785,8349.206848523572,8351.032112521218,8351.032112521218,5512781
2020-05-01,8258.255967323657,8293.276494220447,8199.850990193681,8258.255967323657,8258.255967323657,2876213
2020-05-02,8152.981846372171,8156.197957054169,8032.716203096397,8152.981846372171,8152.981846372171,5190198
2020-05-03,8346.862450235298,8466.71584310243,8330.717312136872,8346.862450235298,8346.862450235298,3546946
2020-05-04,8583.997521594221,8696.947118665103,8565.251016315995,8583.997521594221,8583.997521594221,5311079
2020-05-05,8486.01182617413,8509.858304385687,8376.638723487891,8486.01182617413,8486.01182617413,1766913
2020-05-06,8344.74424143524,8522.703892141897,8333.64546757226,8344.74424143524,8344.74424143524,2152417
2020-05-07,8423.421086424809,8508.719799517794,8312.156767371227,8423.421086424809,8423.421086424809,8071827
2020-05-08,8330.388941712688,8343.563772075173,8151.868119017424,8330.388941712688,8330.388941712688,5203028
2020-05-09,8435.840306022461,8709.422449913314,8396.211725996538,8435.840306022461,8435.840306022461,2738746
2020-05-10,8470.076829988806,8665.559109587786,8456.63007050214,8470.076829988806,8470.076829988806,6194085
2020-05-11,8213.307447816207,8228.210417734706,8118.361065936926,8213.307447816207,8213.307447816207,1868729
2020-05-12,8467.510167728577,8476.514264229972,8415.985884560128,8467.510167728577,8467.510167728577,2986952
2020-05-13,8771.642416867238,8858.97126724393,8683.235847485052,8771.642416867238,8771.642416867238,4093606
2020-05-14,8664.139151466652,8811.704396379617,8642.15499899491,8664.139151466652,8664.139151466652,7886077
2020-05-15,8596.957146176132,8737.777802285818,8442.807136649406,8596.957146176132,8596.957146176132,5918507
2020-05-16,8646.10859644887,8800.560559123756,8621.215924387094,8646.10859644887,8646.10859644887,6769764
2020-05-17,8703.94359098982,8758.085149581597,8682.615563871692,8703.94359098982,8703.94359098982,2852175
2020-05-18,8818.582235020096,8869.971428006653,8794.776305003572,8818.582235020096,8818.582235020096,3184996
2020-05-19,9173.12531570653,9218.704152824443,9031.542626501647,9173.12531570653,9173.12531570653,7381207
2020-05-20,9140.662133865135,9238.446328169743,8994.943713075969,9140.662133865135,9140.662133865135,9446934
2020-05-21,8994.722825970704,9102.632293397184,8985.40985600385,8994.722825970704,8994.722825970704,1523292
2020-05-22,8746.590943080253,8949.174572427399,8621.413921566404,8746.590943080253,8746.590943080253,2221650
2020-05-23,8618.728021732628,8692.677931613576,8596.316204571664,8618.728021732628,8618.728021732628,6985427
2020-05-24,8613.017774344977,8684.350466541935,8537.222185945586,8613.017774344977,8613.017774344977,1024022
2020-05-25,8922.148949856362,9102.24144365189,8898.132227206603,8922.148949856362,8922.148949856362,7175002
2020-05-26,8829.784847693776,8842.593664353994,8810.731308709974,8829.784847693776,8829.784847693776,1148317
2020-05-27,8869.304836983327,8939.654006664283,8764.845583021573,8869.304836983327,8869.304836983327,4753812
2020-05-28,8866.39164355182,8877.213706914581,8736.074814852445,8866.39164355182,8866.39164355182,1396742
2020-05-29,9077.126847330886,9118.686326113128,9020.64258986563,9077.126847330886,9077.126847330886,5941461
2020-05-30,9535.872570616653,9551.069149999776,9360.387113202654,9535.872570616653,9535.872570616653,8863550
2020-05-31,9434.626631210896,9469.589731203037,9309.319122977535,9434.626631210896,9434.626631210896,5130390
2020-06-01,9342.273063235947,9468.211305454462,9295.160165546251,9342.273063235947,9342.273063235947,4175261
2020-06-02,9537.369783946491,9605.531522885482,9479.399371672562,9537.369783946491,9537.369783946491,2188347
2020-06-03,9667.438809728335,9717.833225572955,9496.771044997673,9667.438809728335,9667.438809728335,3832003
2020-06-04,10024.497411148937,10056.744068201446,9849.976776895404,10024.497411148937,10024.497411148937,3748881
2020-06-05,10141.569142790879,10158.613044214244,10010.795577456141,10141.569142790879,10141.569142790879,2035670
2020-06-06,10068.693431167381,10168.891880990115,10062.80833214302,10068.693431167381,10068.693431167381,9489568
2020-06-07,10187.635879444959,10206.12676071302,10094.661444022722,10187.635879444959,10187.635879444959,6825633
2020-06-08,10413.537246989268,10640.24672649178,10369.621597094128,10413.537246989268,10413.537246989268,7439201
2020-06-09,10584.419682077065,10603.310401217264,10578.105619337355,10584.419682077065,10584.419682077065,4431267
2020-06-10,10691.803706858238,10844.574368227977,10509.864933543524,10691.803706858238,10691.803706858238,2152738
2020-06-11,10919.89723486146,11080.87094878653,10831.476114910522,10919.89723486146,10919.89723486146,2179280
2020-06-12,11175.26898855833,11240.74798212999,11154.281795620656,11175.26898855833,11175.26898855833,8494811
2020-06-13,11484.188958754305,11521.984203097445,11393.788401122682,11484.188958754305,11484.188958754305,9866573
2020-06-14,11633.187097324138,11778.932625022133,11609.529910862375,11633.187097324138,11633.187097324138,5839242
2020-06-15,11594.304779410706,11646.273307520889,11515.261370779135,11594.304779410706,11594.304779410706,2760352
2020-06-16,11628.325643327082,11708.822765881125,11516.402673439825,11628.325643327082,11628.325643327082,8479862
2020-06-17,11908.919226410146,12143.396693070574,11762.894517117318,11908.919226410146,11908.919226410146,8931329
2020-06-18,11714.342808030942,11726.459905092308,11457.020158871619,11714.342808030942,11714.342808030942,1406497
2020-06-19,11800.718118517107,12041.697755780246,11710.15004444843,11800.718118517107,11800.718118517107,2011403
2020-06-20,11707.884509530157,11740.357317934391,11707.683818398267,11707.884509530157,11707.884509530157,6917884
2020-06-21,11714.61533087351,11717.225227584528,11586.980311276939,11714.61533087351,11714.61533087351,6397826
2020-06-22,12014.146766663176,12052.842208188182,11729.963205305043,12014.146766663176,12014.146766663176,6724755
2020-06-23,12060.06461166645,12061.40231450938,11886.554037897959,12060.06461166645,12060.06461166645,8878601
2020-06-24,12071.265167088568,12169.406287810629,12044.073116191046,12071.265167088568,12071.265167088568,6493940
2020-06-25,11742.96148575132,11839.63892916928,11463.66317196748,11742.96148575132,11742.96148575132,2446846
2020-06-26,11918.226023440566,11945.132792038987,11895.265378341952,11918.226023440566,11918.226023440566,9488628
2020-06-27,12072.086550748461,12074.212837766294,12027.975841611807,12072.086550748461,12072.086550748461,5826100
2020-06-28,12594.38651576964,12717.22788318857,12589.454287583027,12594.38651576964,12594.38651576964,8845658
2020-06-29,12516.860954726852,12680.019230100961,12434.933897742985,12516.860954726852,12516.860954726852,9831593
2020-06-30,12571.7224383179,12655.287022501057,12314.06316200967,12571.7224383179,12571.7224383179,5570634
2020-07-01,12634.426087363037,12704.284461881838,12587.232250220974,12634.426087363037,12634.426087363037,3506214
2020-07-02,13033.030424751838,13163.598562734931,12843.343205650823,13033.030424751838,13033.030424751838,8755731
2020-07-03,13008.190633292996,13072.915596485816,12931.309825893248,13008.190633292996,13008.190633292996,5745150
2020-07-04,13080.781937253252,13183.074108850324,13023.218657544503,13080.781937253252,13080.781937253252,9956084
2020-07-05,13239.817170933642,13340.400474729915,13032.197730860435,13239.817170933642,13239.817170933642,8837457
2020-07-06,13289.23058439401,13524.591968221577,13228.47048609794,13289.23058439401,13289.23058439401,1569364
2020-07-07,13170.57539950628,13232.680244259886,13118.76468737351,13170.57539950628,13170.57539950628,3407698
2020-07-08,13221.700937221416,13463.80943676256,13120.896315901007,13221.700937221416,13221.700937221416,7648067
2020-07-09,13505.605695488448,13671.514475529753,13402.91398025394,13505.605695488448,13505.605695488448,5357452
2020-07-10,13228.331478003807,13502.897139962417,13176.263233196665,13228.331478003807,13228.331478003807,1115827
2020-07-11,13263.510816526548,13274.926679539622,13212.786732333669,13263.510816526548,13263.510816526548,6841432
2020-07-12,13077.789616490125,13097.448210035021,12906.187673612774,13077.789616490125,13077.789616490125,7998974
2020-07-13,13390.360984389623,13434.106786657609,13337.185807968332,13390.360984389623,13390.360984389623,9679322
2020-07-14,12982.440534354626,13117.792563589679,12977.056485437348,12982.440534354626,12982.440534354626,3137810
2020-07-15,12837.317141443526,12987.800506011235,12696.22999068151,12837.317141443526,12837.317141443526,8792432
2020-07-16,12934.164910837962,12994.227274785308,12701.781270757676,12934.164910837962,12934.164910837962,9199077
2020-07-17,13339.139830157892,13412.578722166125,13225.290874628432,13339.139830157892,13339.139830157892,3417490
2020-07-18,13321.598791631452,13363.742777970436,13232.419091834117,13321.598791631452,13321.598791631452,7665472
2020-07-19,13173.675884753242,13290.295677437285,13044.796766288851,13173.675884753242,13173.675884753242,3543440
2020-07-20,13669.310955175693,13694.060984509042,13423.471119597869,13669.310955175693,13669.310955175693,8249493
2020-07-21,13273.443909731564,13446.433789002564,13200.05434433944,13273.443909731564,13273.443909731564,9235022
2020-07-22,12689.729359059958,12764.112212725171,12570.87836826905,12689.729359059958,12689.729359059958,9457190
2020-07-23,12801.402644765005,12854.197398197546,12659.78948873188,12801.402644765005,12801.402644765005,9057135
2020-07-24,12672.862679256146,12705.457151581813,12647.428409329856,12672.862679256146,12672.862679256146,1437734
2020-07-25,12414.023814155198,12443.900046233757,12382.088313195687,12414.023814155198,12414.023814155198,5338079
2020-07-26,12589.894890268888,12590.886997239113,12546.525571766022,12589.894890268888,12589.894890268888,2622320
2020-07-27,12651.283397479927,12692.47737446075,12556.472657143979,12651.283397479927,12651.283397479927,9968387
2020-07-28,12508.55702516167,12529.11298810226,12466.307360049761,12508.55702516167,12508.55702516167,7561643
2020-07-29,12188.261813554866,12214.112306716694,12121.825154850749,12188.261813554866,12188.261813554866,3427636
2020-07-30,12400.936580319525,12524.122362669768,12175.641866876531,12400.936580319525,12400.936580319525,4286976
2020-07-31,12562.198651765813,12689.815368073521,12402.74778165598,12562.198651765813,12562.198651765813,5591456
2020-08-01,12537.281313720672,12711.366799855212,12344.689017688075,12537.281313720672,12537.281313720672,4701190
2020-08-02,13000.317463796146,13208.357787663026,12985.845660055387,13000.317463796146,13000.317463796146,1350912
2020-08-03,12722.088630287904,12876.952413273348,12684.038678125191,12722.088630287904,12722.088630287904,2960783
2020-08-04,12333.931301643112,12353.59929768421,12231.170195072733,12333.931301643112,12333.931301643112,7923921
2020-08-05,12163.252369623757,12271.844368257529,12086.593557314593,12163.252369623757,12163.252369623757,3647349
2020-08-06,12152.162885194602,12214.578151489886,12047.13801375336,12152.162885194602,12152.162885194602,7153608
2020-08-07,12211.304897685859,12215.543899387452,11880.678462266706,12211.304897685859,12211.304897685859,8137219
2020-08-08,12152.38875658987,12391.609041296713,12064.892829505981,12152.38875658987,12152.38875658987,1768278
2020-08-09,12237.955037435811,12318.110654939044,12124.868646555746,12237.955037435811,12237.955037435811,1727402
2020-08-10,11931.629373419391,12028.370862776097,11782.065681849665,11931.629373419391,11931.629373419391,6664938
2020-08-11,12276.158656584666,12398.16681537597,12249.77045962209,12276.158656584666,12276.158656584666,9716134
2020-08-12,12255.988638589215,12307.487266346738,12208.711166315505,12255.988638589215,12255.988638589215,6317199
2020-08-13,12529.859938946958,12637.177968473881,12441.817625287988,12529.859938946958,12529.859938946958,9661922
2020-08-14,12615.745950699753,12628.067797299413,12585.357550957066,12615.745950699753,12615.745950699753,7029307
2020-08-15,12730.991602199922,12891.974788199312,12646.242223087931,12730.991602199922,12730.991602199922,3307396
2020-08-16,12876.065651396812,13106.947215424598,12828.550852597997,12876.065651396812,12876.065651396812,7955855
2020-08-17,12991.360147626316,13041.093307435958,12975.213745396262,12991.360147626316,12991.360147626316,5209294
2020-08-18,13158.357004596628,13174.637701065496,13035.18739225606,13158.357004596628,13158.357004596628,6186029
2020-08-19,13508.146274697536,13561.865429415764,13403.196528403734,13508.146274697536,13508.146274697536,8629038
2020-08-20,13561.239008825578,13721.808222763671,13557.106029492483,13561.239008825578,13561.239008825578,6663369
2020-08-21,13753.538397121842,13808.538668181778,13630.134360400123,13753.538397121842,13753.538397121842,6593813
2020-08-22,13728.854730782406,13765.825816161834,13639.212152423803,13728.854730782406,13728.854730782406,3214934
2020-08-23,14124.277931706501,14130.618748052973,14046.624154512276,14124.277931706501,14124.277931706501,3431500
2020-08-24,13933.206874403464,13958.63512054477,13889.280163893565,13933.206874403464,13933.206874403464,1052499
2020-08-25,14435.064386807946,14531.795947459303,14396.371134996252,14435.064386807946,14435.064386807946,6499903
2020-08-26,14423.47073474408,14592.473125266917,14320.317765881575,14423.47073474408,14423.47073474408,7622811
2020-08-27,14010.735878476076,14175.526418133826,14003.573773413164,14010.735878476076,14010.735878476076,6386859
2020-08-28,14046.632620919712,14115.118424656948,14044.36763120243,14046.632620919712,14046.632620919712,5017380
2020-08-29,13855.30297235135,14019.057564084187,13835.447449615118,13855.30297235135,13855.30297235135,7999147
2020-08-30,14088.25039361118,14156.001929880786,14015.568361303152,14088.25039361118,14088.25039361118,5565907
2020-08-31,13904.36379294544,13932.523498245386,13775.693886931012,13904.36379294544,13904.36379294544,4485627
2020-09-01,13780.285857469366,13853.086700676091,13538.381497169601,13780.285857469366,13780.285857469366,1725311
2020-09-02,13259.517629234144,13396.89785397894,13167.344177550433,13259.517629234144,13259.517629234144,9047901
